"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
254,8,"AGO","Angola",9,"Huíla",78,"Matala",254,"Kapelongo","Commune","Commune",NA,NA
255,8,"AGO","Angola",9,"Huíla",78,"Matala",255,"Matala","Commune","Commune",NA,NA
256,8,"AGO","Angola",9,"Huíla",78,"Matala",256,"Mulondo","Commune","Commune",NA,NA
257,8,"AGO","Angola",9,"Huíla",79,"Quilengues",257,"Dinde","Commune","Commune",NA,NA
258,8,"AGO","Angola",9,"Huíla",79,"Quilengues",258,"Impulo","Commune","Commune",NA,NA
259,8,"AGO","Angola",9,"Huíla",79,"Quilengues",259,"Kilengue","Commune","Commune",NA,NA
260,8,"AGO","Angola",9,"Huíla",80,"Tchipungo",260,"Tchipungo","Commune","Commune",NA,NA
261,8,"AGO","Angola",10,"Huambo",81,"Bailundo",261,"Bailundo","Commune","Commune",NA,NA
262,8,"AGO","Angola",10,"Huambo",81,"Bailundo",262,"Bimbe","Commune","Commune",NA,NA
263,8,"AGO","Angola",10,"Huambo",81,"Bailundo",263,"Hengue","Commune","Commune",NA,NA
264,8,"AGO","Angola",10,"Huambo",81,"Bailundo",264,"Lunge","Commune","Commune",NA,NA
265,8,"AGO","Angola",10,"Huambo",81,"Bailundo",265,"Luvemba","Commune","Commune",NA,NA
266,8,"AGO","Angola",10,"Huambo",82,"Caála",266,"Kaala","Commune","Commune",NA,NA
267,8,"AGO","Angola",10,"Huambo",82,"Caála",267,"Kalenga","Commune","Commune",NA,NA
268,8,"AGO","Angola",10,"Huambo",82,"Caála",268,"Kalima","Commune","Commune",NA,NA
269,8,"AGO","Angola",10,"Huambo",82,"Caála",269,"Katata","Commune","Commune",NA,NA
270,8,"AGO","Angola",10,"Huambo",83,"Catchiungo",270,"Chinhama","Commune","Commune",NA,NA
271,8,"AGO","Angola",10,"Huambo",83,"Catchiungo",271,"Chiumbo","Commune","Commune",NA,NA
272,8,"AGO","Angola",10,"Huambo",83,"Catchiungo",272,"Kachiungo","Commune","Commune",NA,NA
273,8,"AGO","Angola",10,"Huambo",84,"Ekunha",273,"Ekunha","Commune","Commune",NA,NA
274,8,"AGO","Angola",10,"Huambo",84,"Ekunha",274,"Tchipeio","Commune","Commune",NA,NA
275,8,"AGO","Angola",10,"Huambo",85,"Huambo",275,"Chipipa","Commune","Commune",NA,NA
276,8,"AGO","Angola",10,"Huambo",85,"Huambo",276,"Huambo","Commune","Commune",NA,NA
277,8,"AGO","Angola",10,"Huambo",85,"Huambo",277,"Kalima","Commune","Commune",NA,NA
278,8,"AGO","Angola",10,"Huambo",86,"Londuimbale",278,"Alto Uama","Commune","Commune",NA,NA
279,8,"AGO","Angola",10,"Huambo",86,"Londuimbale",279,"Galanga","Commune","Commune",NA,NA
280,8,"AGO","Angola",10,"Huambo",86,"Londuimbale",280,"Kumbila","Commune","Commune",NA,NA
281,8,"AGO","Angola",10,"Huambo",86,"Londuimbale",281,"Londuimbali","Commune","Commune",NA,NA
282,8,"AGO","Angola",10,"Huambo",86,"Londuimbale",282,"Ussoke","Commune","Commune",NA,NA
283,8,"AGO","Angola",10,"Huambo",87,"Longonjo",283,"Chilata","Commune","Commune",NA,NA
284,8,"AGO","Angola",10,"Huambo",87,"Longonjo",284,"Katabola","Commune","Commune",NA,NA
285,8,"AGO","Angola",10,"Huambo",87,"Longonjo",285,"Lepi","Commune","Commune",NA,NA
286,8,"AGO","Angola",10,"Huambo",87,"Longonjo",286,"Longonjo","Commune","Commune",NA,NA
287,8,"AGO","Angola",10,"Huambo",88,"Mungo",287,"Kambuengo","Commune","Commune",NA,NA
288,8,"AGO","Angola",10,"Huambo",88,"Mungo",288,"Mungo","Commune","Commune",NA,NA
289,8,"AGO","Angola",10,"Huambo",89,"Tchicala-Tcholoanga",289,"Hungulo","Commune","Commune",NA,NA
290,8,"AGO","Angola",10,"Huambo",89,"Tchicala-Tcholoanga",290,"Mbave","Commune","Commune",NA,NA
291,8,"AGO","Angola",10,"Huambo",89,"Tchicala-Tcholoanga",291,"Sambo","Commune","Commune",NA,NA
292,8,"AGO","Angola",10,"Huambo",89,"Tchicala-Tcholoanga",292,"Thicala-Thilohanga","Commune","Commune",NA,NA
293,8,"AGO","Angola",10,"Huambo",90,"Tchindjenje",293,"Chiaca","Commune","Commune",NA,NA
294,8,"AGO","Angola",10,"Huambo",90,"Tchindjenje",294,"Chinjenje","Commune","Commune",NA,NA
295,8,"AGO","Angola",10,"Huambo",91,"Ukuma",295,"Kakoma","Commune","Commune",NA,NA
296,8,"AGO","Angola",10,"Huambo",91,"Ukuma",296,"Mundundo","Commune","Commune",NA,NA
297,8,"AGO","Angola",10,"Huambo",91,"Ukuma",297,"Ukuma","Commune","Commune",NA,NA
298,8,"AGO","Angola",11,"Luanda",92,"Cacuaco",298,"Cacuaco","Commune","Commune",NA,NA
299,8,"AGO","Angola",11,"Luanda",92,"Cacuaco",299,"Funda","Commune","Commune",NA,NA
300,8,"AGO","Angola",11,"Luanda",92,"Cacuaco",300,"Kikolo","Commune","Commune",NA,NA
301,8,"AGO","Angola",11,"Luanda",93,"Cazenga",301,"Cazenga","Commune","Commune",NA,NA
302,8,"AGO","Angola",11,"Luanda",93,"Cazenga",302,"Hoji Ya Henda","Commune","Commune",NA,NA
303,8,"AGO","Angola",11,"Luanda",93,"Cazenga",303,"Tala Hadi","Commune","Commune",NA,NA
304,8,"AGO","Angola",11,"Luanda",94,"Ingombota",304,"Ilha do Cabo","Commune","Commune",NA,NA
305,8,"AGO","Angola",11,"Luanda",94,"Ingombota",305,"Ingombota","Commune","Commune",NA,NA
306,8,"AGO","Angola",11,"Luanda",94,"Ingombota",306,"Kinanga","Commune","Commune",NA,NA
307,8,"AGO","Angola",11,"Luanda",94,"Ingombota",307,"Maculusso","Commune","Commune",NA,NA
308,8,"AGO","Angola",11,"Luanda",94,"Ingombota",308,"Patrice Lumumba","Commune","Commune",NA,NA
309,8,"AGO","Angola",11,"Luanda",95,"Kilamba Kiaxi",309,"Kilamba Kiaxi","Commune","Commune",NA,NA
310,8,"AGO","Angola",11,"Luanda",96,"Maianga",310,"Cassequel","Commune","Commune",NA,NA
311,8,"AGO","Angola",11,"Luanda",96,"Maianga",311,"Maianga","Commune","Commune",NA,NA
312,8,"AGO","Angola",11,"Luanda",96,"Maianga",312,"Prenda","Commune","Commune",NA,NA
313,8,"AGO","Angola",11,"Luanda",97,"Rangel",313,"Marcal","Commune","Commune",NA,NA
314,8,"AGO","Angola",11,"Luanda",97,"Rangel",314,"Rangel","Commune","Commune",NA,NA
315,8,"AGO","Angola",11,"Luanda",97,"Rangel",315,"Terra Nova","Commune","Commune",NA,NA
316,8,"AGO","Angola",11,"Luanda",98,"Samba",316,"Benfica","Commune","Commune",NA,NA
317,8,"AGO","Angola",11,"Luanda",98,"Samba",317,"Futungo de Belas","Commune","Commune",NA,NA
318,8,"AGO","Angola",11,"Luanda",98,"Samba",318,"Mussulo","Commune","Commune",NA,NA
319,8,"AGO","Angola",11,"Luanda",98,"Samba",319,"Samba","Commune","Commune",NA,NA
320,8,"AGO","Angola",11,"Luanda",99,"Sambizanga",320,"N'gola Kilwanji","Commune","Commune",NA,NA
321,8,"AGO","Angola",11,"Luanda",99,"Sambizanga",321,"Sambizanga","Commune","Commune",NA,NA
322,8,"AGO","Angola",11,"Luanda",100,"Viana",322,"Calumbo","Commune","Commune",NA,NA
323,8,"AGO","Angola",11,"Luanda",100,"Viana",323,"Viana Sede","Commune","Commune",NA,NA
324,8,"AGO","Angola",11,"Luanda",100,"Viana",324,"Viana","Commune","Commune",NA,NA
325,8,"AGO","Angola",12,"Lunda Norte",101,"Cambulo",325,"Kachimo","Commune","Commune",NA,NA
326,8,"AGO","Angola",12,"Lunda Norte",101,"Cambulo",326,"Kambulo","Commune","Commune",NA,NA
327,8,"AGO","Angola",12,"Lunda Norte",101,"Cambulo",327,"Kanzar","Commune","Commune",NA,NA
328,8,"AGO","Angola",12,"Lunda Norte",101,"Cambulo",328,"Luia","Commune","Commune",NA,NA
329,8,"AGO","Angola",12,"Lunda Norte",102,"Capenda",329,"Kapenda Kamulemba","Commune","Commune",NA,NA
330,8,"AGO","Angola",12,"Lunda Norte",102,"Capenda",330,"Xinge","Commune","Commune",NA,NA
331,8,"AGO","Angola",12,"Lunda Norte",103,"Caungula",331,"Camaxilo","Commune","Commune",NA,NA
332,8,"AGO","Angola",12,"Lunda Norte",103,"Caungula",332,"Kaungula","Commune","Commune",NA,NA
333,8,"AGO","Angola",12,"Lunda Norte",104,"Chitato",333,"Chitato","Commune","Commune",NA,NA
334,8,"AGO","Angola",12,"Lunda Norte",104,"Chitato",334,"Lovua","Commune","Commune",NA,NA
335,8,"AGO","Angola",12,"Lunda Norte",104,"Chitato",335,"Luachimo","Commune","Commune",NA,NA
336,8,"AGO","Angola",12,"Lunda Norte",105,"Cuango",336,"Cuango","Commune","Commune",NA,NA
337,8,"AGO","Angola",12,"Lunda Norte",105,"Cuango",337,"Luremo","Commune","Commune",NA,NA
338,8,"AGO","Angola",12,"Lunda Norte",106,"Cuilo",338,"Caluango","Commune","Commune",NA,NA
339,8,"AGO","Angola",12,"Lunda Norte",106,"Cuilo",339,"Cuilo","Commune","Commune",NA,NA
340,8,"AGO","Angola",12,"Lunda Norte",107,"Lubalo",340,"Luangue","Commune","Commune",NA,NA
341,8,"AGO","Angola",12,"Lunda Norte",107,"Lubalo",341,"Lubalo","Commune","Commune",NA,NA
342,8,"AGO","Angola",12,"Lunda Norte",107,"Lubalo",342,"Muvulage","Commune","Commune",NA,NA
343,8,"AGO","Angola",12,"Lunda Norte",108,"Lucapa",343,"Camissombo","Commune","Commune",NA,NA
344,8,"AGO","Angola",12,"Lunda Norte",108,"Lucapa",344,"Capaia","Commune","Commune",NA,NA
345,8,"AGO","Angola",12,"Lunda Norte",108,"Lucapa",345,"Lucapa","Commune","Commune",NA,NA
346,8,"AGO","Angola",12,"Lunda Norte",108,"Lucapa",346,"Xa-Cassau","Commune","Commune",NA,NA
347,8,"AGO","Angola",12,"Lunda Norte",109,"Xá Muteba",347,"Cassange","Commune","Commune",NA,NA
348,8,"AGO","Angola",12,"Lunda Norte",109,"Xá Muteba",348,"Iongo","Commune","Commune",NA,NA
349,8,"AGO","Angola",12,"Lunda Norte",109,"Xá Muteba",349,"Quitapa","Commune","Commune",NA,NA
350,8,"AGO","Angola",12,"Lunda Norte",109,"Xá Muteba",350,"XaMuteba","Commune","Commune",NA,NA
351,8,"AGO","Angola",13,"Lunda Sul",110,"Cacolo",351,"Alto-Chicapa","Commune","Commune",NA,NA
352,8,"AGO","Angola",13,"Lunda Sul",110,"Cacolo",352,"Cacolo","Commune","Commune",NA,NA
353,8,"AGO","Angola",13,"Lunda Sul",110,"Cacolo",353,"Cucumbi","Commune","Commune",NA,NA
354,8,"AGO","Angola",13,"Lunda Sul",110,"Cacolo",354,"Xassengue","Commune","Commune",NA,NA
355,8,"AGO","Angola",13,"Lunda Sul",111,"Dala",355,"Cazage","Commune","Commune",NA,NA
356,8,"AGO","Angola",13,"Lunda Sul",111,"Dala",356,"Dala","Commune","Commune",NA,NA
357,8,"AGO","Angola",13,"Lunda Sul",111,"Dala",357,"Luma Cassai","Commune","Commune",NA,NA
358,8,"AGO","Angola",13,"Lunda Sul",112,"Muconda",358,"Cassai","Commune","Commune",NA,NA
359,8,"AGO","Angola",13,"Lunda Sul",112,"Muconda",359,"Chiluange","Commune","Commune",NA,NA
360,8,"AGO","Angola",13,"Lunda Sul",112,"Muconda",360,"Muconda","Commune","Commune",NA,NA
361,8,"AGO","Angola",13,"Lunda Sul",112,"Muconda",361,"Muriege","Commune","Commune",NA,NA
362,8,"AGO","Angola",13,"Lunda Sul",113,"Saurimo",362,"Mona Quimbundo","Commune","Commune",NA,NA
363,8,"AGO","Angola",13,"Lunda Sul",113,"Saurimo",363,"Saurimo","Commune","Commune",NA,NA
364,8,"AGO","Angola",13,"Lunda Sul",113,"Saurimo",364,"Sombo","Commune","Commune",NA,NA
365,8,"AGO","Angola",14,"Malanje",114,"Cacuzo",365,"Cacuso","Commune","Commune",NA,NA
366,8,"AGO","Angola",14,"Malanje",114,"Cacuzo",366,"Kizenga","Commune","Commune",NA,NA
367,8,"AGO","Angola",14,"Malanje",114,"Cacuzo",367,"Lombe","Commune","Commune",NA,NA
368,8,"AGO","Angola",14,"Malanje",114,"Cacuzo",368,"Pungo-Andongo","Commune","Commune",NA,NA
369,8,"AGO","Angola",14,"Malanje",115,"Calandula",369,"Calandula","Commune","Commune",NA,NA
370,8,"AGO","Angola",14,"Malanje",115,"Calandula",370,"Kateco-Kangola","Commune","Commune",NA,NA
371,8,"AGO","Angola",14,"Malanje",115,"Calandula",371,"Kinge","Commune","Commune",NA,NA
372,8,"AGO","Angola",14,"Malanje",115,"Calandula",372,"Kota","Commune","Commune",NA,NA
373,8,"AGO","Angola",14,"Malanje",115,"Calandula",373,"Kuale","Commune","Commune",NA,NA
374,8,"AGO","Angola",14,"Malanje",116,"Cambundi-Catembo",374,"Dumba Kabango","Commune","Commune",NA,NA
375,8,"AGO","Angola",14,"Malanje",116,"Cambundi-Catembo",375,"Kambundi-Katembo","Commune","Commune",NA,NA
376,8,"AGO","Angola",14,"Malanje",116,"Cambundi-Catembo",376,"Tala-Mungongo","Commune","Commune",NA,NA
377,8,"AGO","Angola",14,"Malanje",117,"Cangandala",377,"Cangandala","Commune","Commune",NA,NA
378,8,"AGO","Angola",14,"Malanje",117,"Cangandala",378,"Caribo","Commune","Commune",NA,NA
379,8,"AGO","Angola",14,"Malanje",117,"Cangandala",379,"Kulamagia","Commune","Commune",NA,NA
380,8,"AGO","Angola",14,"Malanje",117,"Cangandala",380,"Mbembo","Commune","Commune",NA,NA
381,8,"AGO","Angola",14,"Malanje",118,"Caombo",381,"Bange-Angola","Commune","Commune",NA,NA
382,8,"AGO","Angola",14,"Malanje",118,"Caombo",382,"Kahombo","Commune","Commune",NA,NA
383,8,"AGO","Angola",14,"Malanje",118,"Caombo",383,"Kambo","Commune","Commune",NA,NA
384,8,"AGO","Angola",14,"Malanje",118,"Caombo",384,"Mikanda","Commune","Commune",NA,NA
385,8,"AGO","Angola",14,"Malanje",119,"Cuaba Nzogo",385,"Kiwaba-Ngozi","Commune","Commune",NA,NA
386,8,"AGO","Angola",14,"Malanje",119,"Cuaba Nzogo",386,"Mufuma","Commune","Commune",NA,NA
387,8,"AGO","Angola",14,"Malanje",120,"Cunda-dia-Baza",387,"Kunda-Dia-Baze","Commune","Commune",NA,NA
388,8,"AGO","Angola",14,"Malanje",120,"Cunda-dia-Baza",388,"Lemba","Commune","Commune",NA,NA
389,8,"AGO","Angola",14,"Malanje",120,"Cunda-dia-Baza",389,"Milando","Commune","Commune",NA,NA
390,8,"AGO","Angola",14,"Malanje",121,"Luquembo",390,"Dombo","Commune","Commune",NA,NA
391,8,"AGO","Angola",14,"Malanje",121,"Luquembo",391,"Kapunda","Commune","Commune",NA,NA
392,8,"AGO","Angola",14,"Malanje",121,"Luquembo",392,"Kimbango","Commune","Commune",NA,NA
393,8,"AGO","Angola",14,"Malanje",121,"Luquembo",393,"Luquembo","Commune","Commune",NA,NA
394,8,"AGO","Angola",14,"Malanje",122,"Malanje",394,"Cambaxe","Commune","Commune",NA,NA
395,8,"AGO","Angola",14,"Malanje",122,"Malanje",395,"Cambondo","Commune","Commune",NA,NA
396,8,"AGO","Angola",14,"Malanje",122,"Malanje",396,"Kangando","Commune","Commune",NA,NA
397,8,"AGO","Angola",14,"Malanje",122,"Malanje",397,"Kimbamba","Commune","Commune",NA,NA
398,8,"AGO","Angola",14,"Malanje",122,"Malanje",398,"Malanje","Commune","Commune",NA,NA
399,8,"AGO","Angola",14,"Malanje",122,"Malanje",399,"Ngola-Luige","Commune","Commune",NA,NA
400,8,"AGO","Angola",14,"Malanje",123,"Marimba",400,"Kabombo","Commune","Commune",NA,NA
401,8,"AGO","Angola",14,"Malanje",123,"Marimba",401,"Marimba","Commune","Commune",NA,NA
402,8,"AGO","Angola",14,"Malanje",123,"Marimba",402,"Tembo-Aluma","Commune","Commune",NA,NA
403,8,"AGO","Angola",14,"Malanje",124,"Massango",403,"Kihuhu","Commune","Commune",NA,NA
404,8,"AGO","Angola",14,"Malanje",124,"Massango",404,"Kinguengue","Commune","Commune",NA,NA
405,8,"AGO","Angola",14,"Malanje",124,"Massango",405,"Massango","Commune","Commune",NA,NA
406,8,"AGO","Angola",14,"Malanje",125,"Mucari",406,"Catala","Commune","Commune",NA,NA
407,8,"AGO","Angola",14,"Malanje",125,"Mucari",407,"Caxinga","Commune","Commune",NA,NA
408,8,"AGO","Angola",14,"Malanje",125,"Mucari",408,"Mucari","Commune","Commune",NA,NA
409,8,"AGO","Angola",14,"Malanje",125,"Mucari",409,"Muquixi","Commune","Commune",NA,NA
410,8,"AGO","Angola",14,"Malanje",126,"Quela",410,"Moma","Commune","Commune",NA,NA
411,8,"AGO","Angola",14,"Malanje",126,"Quela",411,"Quela","Commune","Commune",NA,NA
412,8,"AGO","Angola",14,"Malanje",126,"Quela",412,"Xandele","Commune","Commune",NA,NA
413,8,"AGO","Angola",14,"Malanje",127,"Quirima",413,"Quirima","Commune","Commune",NA,NA
414,8,"AGO","Angola",14,"Malanje",127,"Quirima",414,"Sautari","Commune","Commune",NA,NA
415,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",415,"Alto Zambeze","Commune","Commune",NA,NA
416,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",416,"Caianda","Commune","Commune",NA,NA
417,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",417,"Calunda","Commune","Commune",NA,NA
418,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",418,"Kaquengue","Commune","Commune",NA,NA
419,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",419,"Kavungo","Commune","Commune",NA,NA
420,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",420,"Lovua","Commune","Commune",NA,NA
421,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",421,"Lumbala","Commune","Commune",NA,NA
422,8,"AGO","Angola",15,"Moxico",128,"Alto Zambeze",422,"Mucondo","Commune","Commune",NA,NA
423,8,"AGO","Angola",15,"Moxico",129,"Camanongue",423,"Camanongue","Commune","Commune",NA,NA
424,8,"AGO","Angola",15,"Moxico",130,"Cameia",424,"Kameia","Commune","Commune",NA,NA
425,8,"AGO","Angola",15,"Moxico",131,"Léua",425,"Leua","Commune","Commune",NA,NA
426,8,"AGO","Angola",15,"Moxico",131,"Léua",426,"Liangongo","Commune","Commune",NA,NA
427,8,"AGO","Angola",15,"Moxico",132,"Luau",427,"Luau","Commune","Commune",NA,NA
428,8,"AGO","Angola",15,"Moxico",133,"Lucano",428,"Lago-Dilolo","Commune","Commune",NA,NA
429,8,"AGO","Angola",15,"Moxico",133,"Lucano",429,"Luacano","Commune","Commune",NA,NA
430,8,"AGO","Angola",15,"Moxico",134,"Luchazes",430,"Cangombe","Commune","Commune",NA,NA
431,8,"AGO","Angola",15,"Moxico",134,"Luchazes",431,"Cassamba","Commune","Commune",NA,NA
432,8,"AGO","Angola",15,"Moxico",134,"Luchazes",432,"Luchazes","Commune","Commune",NA,NA
433,8,"AGO","Angola",15,"Moxico",134,"Luchazes",433,"Muie","Commune","Commune",NA,NA
434,8,"AGO","Angola",15,"Moxico",134,"Luchazes",434,"Tempue","Commune","Commune",NA,NA
435,8,"AGO","Angola",15,"Moxico",135,"Lumbala-Nguimbo",435,"Chiume","Commune","Commune",NA,NA
436,8,"AGO","Angola",15,"Moxico",135,"Lumbala-Nguimbo",436,"Lumbala-Nguimbo","Commune","Commune",NA,NA
437,8,"AGO","Angola",15,"Moxico",135,"Lumbala-Nguimbo",437,"Lutembo","Commune","Commune",NA,NA
438,8,"AGO","Angola",15,"Moxico",135,"Lumbala-Nguimbo",438,"Luvuei","Commune","Commune",NA,NA
439,8,"AGO","Angola",15,"Moxico",135,"Lumbala-Nguimbo",439,"Mussuma","Commune","Commune",NA,NA
440,8,"AGO","Angola",15,"Moxico",135,"Lumbala-Nguimbo",440,"Ninda","Commune","Commune",NA,NA
441,8,"AGO","Angola",15,"Moxico",135,"Lumbala-Nguimbo",441,"Sessa","Commune","Commune",NA,NA
442,8,"AGO","Angola",15,"Moxico",136,"Moxico",442,"Kangumbe","Commune","Commune",NA,NA
443,8,"AGO","Angola",15,"Moxico",136,"Moxico",443,"Lucusse","Commune","Commune",NA,NA
444,8,"AGO","Angola",15,"Moxico",136,"Moxico",444,"Luena","Commune","Commune",NA,NA
445,8,"AGO","Angola",15,"Moxico",136,"Moxico",445,"Lutuai","Commune","Commune",NA,NA
446,8,"AGO","Angola",16,"Namibe",137,"Bibala",446,"Bibala","Commune","Commune",NA,NA
447,8,"AGO","Angola",16,"Namibe",137,"Bibala",447,"Caitou","Commune","Commune",NA,NA
448,8,"AGO","Angola",16,"Namibe",137,"Bibala",448,"Lola","Commune","Commune",NA,NA
449,8,"AGO","Angola",16,"Namibe",137,"Bibala",449,"Munhino","Commune","Commune",NA,NA
450,8,"AGO","Angola",16,"Namibe",138,"Camacuio",450,"Camacuio","Commune","Commune",NA,NA
451,8,"AGO","Angola",16,"Namibe",138,"Camacuio",451,"Chingo","Commune","Commune",NA,NA
452,8,"AGO","Angola",16,"Namibe",138,"Camacuio",452,"Chinquite","Commune","Commune",NA,NA
453,8,"AGO","Angola",16,"Namibe",139,"Namibe",453,"Bentiaba","Commune","Commune",NA,NA
454,8,"AGO","Angola",16,"Namibe",139,"Namibe",454,"Lucira","Commune","Commune",NA,NA
455,8,"AGO","Angola",16,"Namibe",139,"Namibe",455,"Namibe","Commune","Commune",NA,NA
456,8,"AGO","Angola",16,"Namibe",140,"Tombwa",456,"Baia dos Tigres","Commune","Commune",NA,NA
457,8,"AGO","Angola",16,"Namibe",140,"Tombwa",457,"Tombua","Commune","Commune",NA,NA
458,8,"AGO","Angola",16,"Namibe",141,"Virei",458,"Cahinde","Commune","Commune",NA,NA
459,8,"AGO","Angola",16,"Namibe",141,"Virei",459,"Virei","Commune","Commune",NA,NA
460,8,"AGO","Angola",17,"Uíge",142,"Alto Cauale",460,"Bengo","Commune","Commune",NA,NA
461,8,"AGO","Angola",17,"Uíge",142,"Alto Cauale",461,"Caiongo","Commune","Commune",NA,NA
462,8,"AGO","Angola",17,"Uíge",142,"Alto Cauale",462,"Kangola","Commune","Commune",NA,NA
463,8,"AGO","Angola",17,"Uíge",143,"Ambuila",463,"Kimpetelu","Commune","Commune",NA,NA
464,8,"AGO","Angola",17,"Uíge",143,"Ambuila",464,"Sede Mantoyo","Commune","Commune",NA,NA
465,8,"AGO","Angola",17,"Uíge",144,"Bembe",465,"Bembe","Commune","Commune",NA,NA
466,8,"AGO","Angola",17,"Uíge",144,"Bembe",466,"Lucunga","Commune","Commune",NA,NA
467,8,"AGO","Angola",17,"Uíge",144,"Bembe",467,"Mabaia","Commune","Commune",NA,NA
468,8,"AGO","Angola",17,"Uíge",145,"Buengas",468,"Buengas","Commune","Commune",NA,NA
469,8,"AGO","Angola",17,"Uíge",145,"Buengas",469,"Camboso","Commune","Commune",NA,NA
470,8,"AGO","Angola",17,"Uíge",145,"Buengas",470,"Quimbianda","Commune","Commune",NA,NA
471,8,"AGO","Angola",17,"Uíge",146,"Bungo",471,"Bungo","Commune","Commune",NA,NA
472,8,"AGO","Angola",17,"Uíge",147,"Damba",472,"Damba","Commune","Commune",NA,NA
473,8,"AGO","Angola",17,"Uíge",147,"Damba",473,"Lemboa","Commune","Commune",NA,NA
474,8,"AGO","Angola",17,"Uíge",147,"Damba",474,"N'soso","Commune","Commune",NA,NA
475,8,"AGO","Angola",17,"Uíge",147,"Damba",475,"Nkama-Ntambu","Commune","Commune",NA,NA
476,8,"AGO","Angola",17,"Uíge",147,"Damba",476,"Nkuso","Commune","Commune",NA,NA
477,8,"AGO","Angola",17,"Uíge",148,"Maquela do Zombo",477,"Beu","Commune","Commune",NA,NA
478,8,"AGO","Angola",17,"Uíge",148,"Maquela do Zombo",478,"Kibocolu","Commune","Commune",NA,NA
479,8,"AGO","Angola",17,"Uíge",148,"Maquela do Zombo",479,"Kuilu Futa","Commune","Commune",NA,NA
480,8,"AGO","Angola",17,"Uíge",148,"Maquela do Zombo",480,"Maquela do Zombo","Commune","Commune",NA,NA
481,8,"AGO","Angola",17,"Uíge",148,"Maquela do Zombo",481,"Sakandika","Commune","Commune",NA,NA
482,8,"AGO","Angola",17,"Uíge",149,"Milunga",482,"Macocola","Commune","Commune",NA,NA
483,8,"AGO","Angola",17,"Uíge",149,"Milunga",483,"Macolo","Commune","Commune",NA,NA
484,8,"AGO","Angola",17,"Uíge",149,"Milunga",484,"Massau","Commune","Commune",NA,NA
485,8,"AGO","Angola",17,"Uíge",149,"Milunga",485,"Milunga","Commune","Commune",NA,NA
486,8,"AGO","Angola",17,"Uíge",150,"Mucaba",486,"Quinzala","Commune","Commune",NA,NA
487,8,"AGO","Angola",17,"Uíge",150,"Mucaba",487,"Uando","Commune","Commune",NA,NA
488,8,"AGO","Angola",17,"Uíge",151,"Negage",488,"Dimuca","Commune","Commune",NA,NA
489,8,"AGO","Angola",17,"Uíge",151,"Negage",489,"Kisseke","Commune","Commune",NA,NA
490,8,"AGO","Angola",17,"Uíge",151,"Negage",490,"Negage","Commune","Commune",NA,NA
491,8,"AGO","Angola",17,"Uíge",152,"Puri",491,"Puri","Commune","Commune",NA,NA
492,8,"AGO","Angola",17,"Uíge",153,"Quimbele",492,"Alto-Zaza","Commune","Commune",NA,NA
493,8,"AGO","Angola",17,"Uíge",153,"Quimbele",493,"Cuango","Commune","Commune",NA,NA
494,8,"AGO","Angola",17,"Uíge",153,"Quimbele",494,"Icoca","Commune","Commune",NA,NA
495,8,"AGO","Angola",17,"Uíge",153,"Quimbele",495,"Quimbele","Commune","Commune",NA,NA
496,8,"AGO","Angola",17,"Uíge",154,"Quitexe",496,"Cambambe","Commune","Commune",NA,NA
497,8,"AGO","Angola",17,"Uíge",154,"Quitexe",497,"Quifuafua","Commune","Commune",NA,NA
498,8,"AGO","Angola",17,"Uíge",154,"Quitexe",498,"Quitende","Commune","Commune",NA,NA
499,8,"AGO","Angola",17,"Uíge",154,"Quitexe",499,"Quitexe","Commune","Commune",NA,NA
500,8,"AGO","Angola",17,"Uíge",155,"Sanza Pombo",500,"Alfandega","Commune","Commune",NA,NA
501,8,"AGO","Angola",17,"Uíge",155,"Sanza Pombo",501,"Cuilo Pombo","Commune","Commune",NA,NA
502,8,"AGO","Angola",17,"Uíge",155,"Sanza Pombo",502,"Sanza Pombo","Commune","Commune",NA,NA
503,8,"AGO","Angola",17,"Uíge",155,"Sanza Pombo",503,"Uamba","Commune","Commune",NA,NA
504,8,"AGO","Angola",17,"Uíge",156,"Songo",504,"Kinvuenga","Commune","Commune",NA,NA
505,8,"AGO","Angola",17,"Uíge",156,"Songo",505,"Songo","Commune","Commune",NA,NA
506,8,"AGO","Angola",17,"Uíge",157,"Uíge",506,"Uige","Commune","Commune",NA,NA
507,8,"AGO","Angola",18,"Zaire",158,"Cuimba",507,"Buela","Commune","Commune",NA,NA
508,8,"AGO","Angola",18,"Zaire",158,"Cuimba",508,"Serra da Kanda","Commune","Commune",NA,NA
509,8,"AGO","Angola",18,"Zaire",159,"M'Banza Congo",509,"Kiende","Commune","Commune",NA,NA
510,8,"AGO","Angola",18,"Zaire",159,"M'Banza Congo",510,"Luvo","Commune","Commune",NA,NA
511,8,"AGO","Angola",18,"Zaire",159,"M'Banza Congo",511,"Madimba","Commune","Commune",NA,NA
