ws_id,ws_name,ws_origin,ws_lat,ws_lon,WOREDANAME,Soil_typ_2,Soil_type,Soil_name,soil_id,soil_name
60a114538141a31200f3e662,Delfanna(06),NMA-EIAR,10.122807,39.69773,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e664,Dilchebo(011),NMA-EIAR,10.060433,39.71225,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e664,Dilchebo(011),NMA-EIAR,10.060433,39.71225,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e664,Dilchebo(011),NMA-EIAR,10.060433,39.71225,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e665,Selam Betgel(018),NMA-EIAR,10.067174,39.66616,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e665,Selam Betgel(018),NMA-EIAR,10.067174,39.66616,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e665,Selam Betgel(018),NMA-EIAR,10.067174,39.66616,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e666,Yedil Chora {09,NMA-EIAR,10.032237,39.62108,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e666,Yedil Chora {09,NMA-EIAR,10.032237,39.62108,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e666,Yedil Chora {09,NMA-EIAR,10.032237,39.62108,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e667,Tihun Abeba(02),NMA-EIAR,10.094864,39.62818,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e667,Tihun Abeba(02),NMA-EIAR,10.094864,39.62818,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e667,Tihun Abeba(02),NMA-EIAR,10.094864,39.62818,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e668,Yelimat chora(03),NMA-EIAR,10.121391,39.61598,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e668,Yelimat chora(03),NMA-EIAR,10.121391,39.61598,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e668,Yelimat chora(03),NMA-EIAR,10.121391,39.61598,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e669,Dilabsari (023),NMA-EIAR,10.061717,39.54421,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e669,Dilabsari (023),NMA-EIAR,10.061717,39.54421,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e669,Dilabsari (023),NMA-EIAR,10.061717,39.54421,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e66a,Dilabsari (023),NMA-EIAR,10.028765,39.57216,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66a,Dilabsari (023),NMA-EIAR,10.028765,39.57216,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66a,Dilabsari (023),NMA-EIAR,10.028765,39.57216,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e66b,Yelmat Filma (024),NMA-EIAR,10.018904,39.52614,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66b,Yelmat Filma (024),NMA-EIAR,10.018904,39.52614,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66b,Yelmat Filma (024),NMA-EIAR,10.018904,39.52614,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e66c,Ankoy Meda(025),NMA-EIAR,10.014922,39.45597,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66c,Ankoy Meda(025),NMA-EIAR,10.014922,39.45597,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66c,Ankoy Meda(025),NMA-EIAR,10.014922,39.45597,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e65c,Yejeginochi Amba,NMA-EIAR,10.22909,39.76348,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65c,Yejeginochi Amba,NMA-EIAR,10.22909,39.76348,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65c,Yejeginochi Amba,NMA-EIAR,10.22909,39.76348,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e65f,Lemlem Amba(012),NMA-EIAR,10.139818,39.7704,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65f,Lemlem Amba(012),NMA-EIAR,10.139818,39.7704,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65f,Lemlem Amba(012),NMA-EIAR,10.139818,39.7704,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e660,Yedilfere(07),NMA-EIAR,10.169275,39.73442,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e660,Yedilfere(07),NMA-EIAR,10.169275,39.73442,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e660,Yedilfere(07),NMA-EIAR,10.169275,39.73442,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e65d,Yenigatkokeb(014),NMA-EIAR,10.226081,39.81556,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65d,Yenigatkokeb(014),NMA-EIAR,10.226081,39.81556,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65d,Yenigatkokeb(014),NMA-EIAR,10.226081,39.81556,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e65e,Yeselam wegagen (013),NMA-EIAR,10.186969,39.79592,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65e,Yeselam wegagen (013),NMA-EIAR,10.186969,39.79592,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e65e,Yeselam wegagen (013),NMA-EIAR,10.186969,39.79592,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e66d,Ebut Fire (026),NMA-EIAR,9.998576,39.39064,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66d,Ebut Fire (026),NMA-EIAR,9.998576,39.39064,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66d,Ebut Fire (026),NMA-EIAR,9.998576,39.39064,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e663,Wegagen(010),NMA-EIAR,10.09139,39.74337,Menz Mama Midir,Vertisol,Haplic Leptosols,*ET00720067,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e663,Wegagen(010),NMA-EIAR,10.09139,39.74337,Menz Mama Midir,Leptosol,Haplic Leptosols,*ET00710065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e663,Wegagen(010),NMA-EIAR,10.09139,39.74337,Menz Mama Midir,Cambisol,Haplic Luvisols,*ET00720068,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e597,Mezezo Town,NMA-EIAR,9.936235,39.73146,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e597,Mezezo Town,NMA-EIAR,9.936235,39.73146,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e597,Mezezo Town,NMA-EIAR,9.936235,39.73146,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e598,Debre Sina Town,NMA-EIAR,9.84944,39.76234,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e598,Debre Sina Town,NMA-EIAR,9.84944,39.76234,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e598,Debre Sina Town,NMA-EIAR,9.84944,39.76234,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5aa,Sina zuria,NMA-EIAR,9.849012,39.77641,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5aa,Sina zuria,NMA-EIAR,9.849012,39.77641,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5aa,Sina zuria,NMA-EIAR,9.849012,39.77641,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ab,Debre maza,NMA-EIAR,9.817368,39.75402,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ab,Debre maza,NMA-EIAR,9.817368,39.75402,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ab,Debre maza,NMA-EIAR,9.817368,39.75402,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66e,Quashene zena,NMA-EIAR,10.048787,39.74921,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66e,Quashene zena,NMA-EIAR,10.048787,39.74921,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66e,Quashene zena,NMA-EIAR,10.048787,39.74921,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e671,Wein Ber,NMA-EIAR,9.9876,39.73293,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e671,Wein Ber,NMA-EIAR,9.9876,39.73293,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e671,Wein Ber,NMA-EIAR,9.9876,39.73293,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e672,Kosober,NMA-EIAR,9.922878,39.70326,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e672,Kosober,NMA-EIAR,9.922878,39.70326,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e672,Kosober,NMA-EIAR,9.922878,39.70326,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e673,Adoke,NMA-EIAR,9.934946,39.72587,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e673,Adoke,NMA-EIAR,9.934946,39.72587,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e673,Adoke,NMA-EIAR,9.934946,39.72587,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e674,Yzaba weyin,NMA-EIAR,9.895189,39.75965,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e674,Yzaba weyin,NMA-EIAR,9.895189,39.75965,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e674,Yzaba weyin,NMA-EIAR,9.895189,39.75965,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5a8,Armani,NMA-EIAR,9.883722,39.83316,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5a8,Armani,NMA-EIAR,9.883722,39.83316,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5a8,Armani,NMA-EIAR,9.883722,39.83316,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5a9,Dokakit,NMA-EIAR,9.853367,39.80853,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5a9,Dokakit,NMA-EIAR,9.853367,39.80853,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5a9,Dokakit,NMA-EIAR,9.853367,39.80853,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ac,Wefwasha,NMA-EIAR,9.785603,39.78111,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ac,Wefwasha,NMA-EIAR,9.785603,39.78111,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ac,Wefwasha,NMA-EIAR,9.785603,39.78111,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ad,Wanza beretina Sefedmeda,NMA-EIAR,9.785947,39.82355,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ad,Wanza beretina Sefedmeda,NMA-EIAR,9.785947,39.82355,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ad,Wanza beretina Sefedmeda,NMA-EIAR,9.785947,39.82355,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ae,Wefayzorish,NMA-EIAR,9.842741,39.856,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ae,Wefayzorish,NMA-EIAR,9.842741,39.856,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5ae,Wefayzorish,NMA-EIAR,9.842741,39.856,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5af,Eltokena mengist,NMA-EIAR,9.823585,39.87688,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5af,Eltokena mengist,NMA-EIAR,9.823585,39.87688,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5af,Eltokena mengist,NMA-EIAR,9.823585,39.87688,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b0,Agamber,NMA-EIAR,9.781333,39.90897,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b0,Agamber,NMA-EIAR,9.781333,39.90897,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b0,Agamber,NMA-EIAR,9.781333,39.90897,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b1,Wefwasha Yemengist den kilil,NMA-EIAR,9.785055,39.74933,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b1,Wefwasha Yemengist den kilil,NMA-EIAR,9.785055,39.74933,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b1,Wefwasha Yemengist den kilil,NMA-EIAR,9.785055,39.74933,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e675,Shotel amba,NMA-EIAR,9.928496,39.7868,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e675,Shotel amba,NMA-EIAR,9.928496,39.7868,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e675,Shotel amba,NMA-EIAR,9.928496,39.7868,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e676,Argagana Asfachew,NMA-EIAR,9.930402,39.8316,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e676,Argagana Asfachew,NMA-EIAR,9.930402,39.8316,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e676,Argagana Asfachew,NMA-EIAR,9.930402,39.8316,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e708,Wef Washa Den,NMA-EIAR,9.741819,39.73134,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e708,Wef Washa Den,NMA-EIAR,9.741819,39.73134,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e708,Wef Washa Den,NMA-EIAR,9.741819,39.73134,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66f,Gefetena,NMA-EIAR,10.030256,39.71347,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66f,Gefetena,NMA-EIAR,10.030256,39.71347,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e66f,Gefetena,NMA-EIAR,10.030256,39.71347,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e670,Ytana koste amba,NMA-EIAR,10.00962,39.69135,Tarema Ber,Vertisol,Haplic Leptosols,*ET00710068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e670,Ytana koste amba,NMA-EIAR,10.00962,39.69135,Tarema Ber,Leptosol,Haplic Leptosols,*ET00690069,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e670,Ytana koste amba,NMA-EIAR,10.00962,39.69135,Tarema Ber,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e599,Sela Dngay Town,NMA-EIAR,9.955037,39.63185,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e599,Sela Dngay Town,NMA-EIAR,9.955037,39.63185,Mojan Wedera,Leptosol,Haplic Leptosols,*ET00700065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e599,Sela Dngay Town,NMA-EIAR,9.955037,39.63185,Mojan Wedera,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b3,Segatna Jngado,NMA-EIAR,9.95879,39.41106,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e5b3,Segatna Jngado,NMA-EIAR,9.95879,39.41106,Mojan Wedera,Leptosol,Haplic Leptosols,*ET00700065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b3,Segatna Jngado,NMA-EIAR,9.95879,39.41106,Mojan Wedera,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b4,Engida Washa,NMA-EIAR,9.921921,39.45156,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e5b4,Engida Washa,NMA-EIAR,9.921921,39.45156,Mojan Wedera,Leptosol,Haplic Leptosols,*ET00700065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b4,Engida Washa,NMA-EIAR,9.921921,39.45156,Mojan Wedera,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b5,Guyi Tsegereda,NMA-EIAR,9.880929,39.42859,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e5b5,Guyi Tsegereda,NMA-EIAR,9.880929,39.42859,Mojan Wedera,Leptosol,Haplic Leptosols,*ET00700065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b5,Guyi Tsegereda,NMA-EIAR,9.880929,39.42859,Mojan Wedera,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b6,Aba Bersoma,NMA-EIAR,9.885701,39.51052,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e5b6,Aba Bersoma,NMA-EIAR,9.885701,39.51052,Mojan Wedera,Leptosol,Haplic Leptosols,*ET00700065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b6,Aba Bersoma,NMA-EIAR,9.885701,39.51052,Mojan Wedera,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b7,Brka,NMA-EIAR,9.970369,39.50039,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e5b7,Brka,NMA-EIAR,9.970369,39.50039,Mojan Wedera,Leptosol,Haplic Leptosols,*ET00700065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b7,Brka,NMA-EIAR,9.970369,39.50039,Mojan Wedera,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b8,Fela Genet,NMA-EIAR,9.940666,39.5672,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
60a114538141a31200f3e5b8,Fela Genet,NMA-EIAR,9.940666,39.5672,Mojan Wedera,Leptosol,Haplic Leptosols,*ET00700065,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b8,Fela Genet,NMA-EIAR,9.940666,39.5672,Mojan Wedera,Luvisol,Haplic Leptosols,*ET00700068,6334a6d330243c12cc1fa8ca,Haplic Leptosols
60a114538141a31200f3e5b9,Zub Amba,NMA-EIAR,9.979099,39.60713,Mojan Wedera,Vertisol,Haplic Luvisols,*ET00700066,6334a6d330243c12cc1fa8c7,Haplic Luvisols
